Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Max Schuemann","NYY",20.307,69.3424,61.2327,13.3824,10.5316,1.81022,0.129953,0.910568,8.36906,5.252,6.6969,0.0377397,15.6395,0.701726,0.247267,0.463804,1.20141,1.36859,0.366307,0.21855,0.0965774,0.22554,0.428206,0.301705,0.296969,0.272108,0.598674,0.0784193,4.81159,0.277584,0.0296552,0.00558727,5.88803,-2.3053,71.6323,0.0352425,-0.241334,-2.289675295352936,0.385423481464386,0.0452828,999,2.96082,0.611731,1.83793,2.96082,-0.611731,2.54942,52.9,2.645,52.9,2.645,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Nacho Alvarez Jr.","ATL",16.0527,55.1088,49.7078,11.9666,9.73885,1.65211,0.080077,0.495602,6.53023,5.51983,4.48006,0.0825205,12.1617,0.59994,0.147731,0.173297,0.924656,0.388441,0.168179,0.24074,0.0812949,0.220685,0.368376,0.310303,0.307109,0.27843,0.617412,0.0663693,3.46375,0.308376,0.0106688,-0.0884688,4.96232,-1.54921,75.8481,-0.0778,-0.492201,-1.6552916392683983,0.25098225474357605,0.0439098,999,2.37642,-0.243571,1.90635,2.37642,0.243571,2.4582,38,2.375,38,2.375,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"DJ LeMahieu",,30.6364,108.484,97.1443,22.9293,17.1795,3.58168,0.306461,1.86174,10.9674,9.97166,9.83197,0.072766,23.6732,0.489481,0.798288,0.220394,3.27817,0.589039,0.212559,0.236034,0.0906302,0.218218,0.41532,0.307127,0.336707,0.28675,0.643834,0.100673,3.31867,0.290958,-0.169883,-0.150311,10.5014,-2.31691,81.6907,-0.320193,-0.98447,-2.6677924394607544,-0.585864931344986,0.0427587,999,3.13132,-0.487636,1.71841,3.13132,0.487636,2.70878,94.1,3.03548387,94.1,3.03548387,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Aidan Miller","PHI",13.6105,53.9402,47.7021,10.7928,7.14486,2.42912,0.0707613,1.1481,6.49791,4.70858,5.15666,0.0242455,14.2195,0.887939,0.144221,0.0492852,0.645021,2.9161,0.743968,0.226255,0.0955996,0.263617,0.362646,0.312436,0.352349,0.296795,0.664785,0.126094,5.54568,0.296957,-0.0757516,0.19164,5.66135,-0.712101,87.2887,0.115888,-1.10276,-0.6967456415295601,-0.6826806664466858,0.0424777,999,2.42363,-0.355681,1.94707,2.42363,0.355681,2.40391,49.7,3.55,49.7,3.55,,,,,,,,,,,,,,,,,,,"Aidan Miller","sa3022609",805795
"Will Wagner","SDP",24.0857,87.355,79.0574,19.2107,13.3408,4.26503,0.0547061,1.55025,9.37755,8.03769,7.51382,0.0595907,15.9727,0.349767,0.202527,0.231537,1.86595,0.410299,0.155083,0.242998,0.0860148,0.182848,0.470417,0.310758,0.357158,0.295918,0.667916,0.11416,2.57928,0.28606,-0.0347415,-0.12104,9.10621,-1.21546,87.9883,-0.155782,-0.535393,-1.395946428179741,-1.1548808217048645,0.0415024,999,3.02689,0.512163,1.80745,3.02689,-0.512163,2.59007,81.8,3.408333333,81.8,3.408333333,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Jonatan Clase","TOR",9.07736,34.2662,31.2174,6.87399,4.42411,1.84148,0.059016,0.549375,4.20423,2.70906,2.70625,0.0161092,9.54615,0.143577,0.0833019,0.115721,0.328602,1.95872,0.300674,0.220198,0.0789773,0.278588,0.283491,0.284734,0.335763,0.274971,0.620497,0.115565,6.41992,0.298258,-0.0973992,0.220698,2.98928,-1.05954,74.5646,0.123299,0.267369,-0.903953991830349,0.1272859126329422,0.0412032,999,2.06667,-0.274782,2.01003,2.06667,0.274782,2.31996,36.2,4.022222222,36.2,4.022222222,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Bryan Torres","STL",9.79008,39.3804,35.0394,8.95546,7.10483,1.63705,0.0642989,0.149282,4.10277,3.42091,3.79616,0.0717897,6.9973,0.103718,0.108768,0.332364,0.725413,1.22012,0.219353,0.255583,0.0963972,0.177685,0.542518,0.329218,0.318754,0.291847,0.647973,0.0631716,4.86465,0.314489,-0.0804886,0.0820196,3.97501,-0.678086,85.192,0.00153097,-0.101533,-0.6876943487441167,-0.25261492282152176,0.040157,999,2.20989,-0.214962,2.02789,2.20989,0.214962,2.29615,35.1,3.51,35.1,3.51,,,,,,,,,,,,,,,,,,,"Bryan Torres","sa885119",663494
"Austin Slater","DET",24.7032,88.8218,79.0589,18.2095,12.3957,3.32724,0.125126,2.36148,10.5801,8.91665,8.74368,0.00201313,25.5665,0.519655,0.299159,0.200345,1.91543,0.836852,0.227912,0.230329,0.0984408,0.28784,0.341998,0.310003,0.365189,0.299405,0.675192,0.134861,3.81374,0.308147,-0.00456993,-0.0689359,9.51064,-0.984342,90.5422,-0.0735058,-0.469392,-1.0636080205440521,-1.613059550523758,0.0389231,999,3.3175,-0.0592864,1.74167,3.3175,0.0592864,2.67777,81.2,3.248,81.2,3.248,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Nelson Rada","LAA",18.949,74.3558,65.6825,15.5226,12.4554,2.48872,0.161821,0.416652,8.24688,5.06385,6.45611,0.0863438,17.3825,1.04016,0.188509,0.988536,1.34376,3.51179,0.874477,0.236328,0.0868272,0.233774,0.371415,0.313748,0.298176,0.277939,0.611924,0.0618479,5.56066,0.314237,-0.0992512,0.213099,6.66575,-2.11996,74.8274,0.113848,0.140602,-2.092205800116062,-0.08683760464191437,0.0388954,999,1.92966,-0.141248,1.92845,1.92966,0.141248,2.42873,55.2,2.905263157,55.2,2.905263157,,,,,,,,,,,,,,,,,,,"Nelson Rada","sa3018421",703185
"Victor Mesa Jr.","TBR",10.641,36.0146,33.0334,7.71737,5.01648,1.92298,0.0572751,0.720637,3.18114,4.3374,2.46947,0.0312283,7.1967,0.11854,0.098705,0.29445,0.479637,0.205918,0.0763526,0.233623,0.0685687,0.199827,0.34314,0.288504,0.36075,0.284811,0.649254,0.127127,2.69054,0.277485,0.0228138,-0.0400803,3.42953,-0.825868,80.3587,-0.0172665,-0.167719,-0.8533212244510651,-0.003506779670715332,0.0370433,999,2.6729,0.0609494,1.98587,2.6729,-0.0609494,2.35217,33,3,33,3,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Nathaniel Lowe","CIN",51.3555,201.471,176.42,43.2762,30.5089,7.17796,0.288218,5.30108,22.127,23.6125,21.8838,0.441118,48.6374,1.49696,1.5892,0.0809046,3.66404,0.305452,0.108905,0.245301,0.10862,0.241411,0.449938,0.330984,0.3794,0.313877,0.710383,0.134098,2.32354,0.306075,-0.245977,-0.336358,23.9398,0.134361,95.7205,-0.582335,-0.479436,-1.604207158088684,-4.739246904850006,0.0367861,999,5.0721,0.553571,1.31319,5.0721,-0.553571,3.24908,201.1,3.943137254,201.1,3.943137254,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Tim Anderson",,16.7666,54.6849,51.3284,12.5032,10.1158,1.93744,0.0787088,0.371269,5.26464,4.08367,2.32711,0.00551172,14.6494,0.52252,0.228965,0.277926,1.29164,0.988755,0.345768,0.243592,0.042555,0.267887,0.158854,0.282185,0.306104,0.26131,0.588289,0.0625125,4.10923,0.332047,0.101931,-0.0294037,4.164,-2.29745,64.2145,0.0725272,0.135892,-2.2403883188962936,0.7386795729398727,0.0357136,999,2.14582,-0.75786,1.96885,2.14582,0.75786,2.37487,38.5,2.264705882,38.5,2.264705882,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Maximo Acosta","MIA",22.4164,81.4221,74.6288,16.9779,11.8702,3.2407,0.134732,1.73231,8.90418,7.9273,5.80976,0.0341989,20.2944,0.670226,0.20871,0.104545,0.985899,2.46899,1.02002,0.227498,0.0713536,0.249249,0.286274,0.288473,0.34417,0.279911,0.632643,0.116672,4.83005,0.288683,0.119263,-0.0448354,7.42961,-2.19104,75.9923,0.0744272,-0.793864,-2.24235936999321,-0.14043760299682617,0.0333677,999,2.64298,0.728972,1.81911,2.64298,-0.728972,2.57452,69.7,3.168181818,69.7,3.168181818,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Kyren Paris","LAA",18.2552,67.7831,60.7767,12.233,8.7799,1.77522,0.169464,1.50845,8.40413,5.78058,6.17214,0.0115169,23.1515,0.556821,0.142586,0.134823,0.663861,3.40254,0.449253,0.201278,0.0910572,0.341552,0.266598,0.280303,0.310522,0.265742,0.590825,0.109244,6.51785,0.295774,-0.19571,0.394223,5.40527,-2.60382,66.4251,0.198513,0.182765,-2.483792543411255,0.46448133885860443,0.0320925,999,2.56651,-0.504836,1.83953,2.56651,0.504836,2.54729,57.5,3.194444444,57.5,3.194444444,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Ildemaro Vargas","ARI",26.0201,99.2635,91.1833,21.848,15.8854,4.16563,0.692937,1.10401,9.46368,9.64991,5.46936,0.0658154,12.5979,0.900429,0.956085,0.754303,2.34652,0.952109,0.300524,0.239605,0.0550994,0.126914,0.434147,0.286448,0.33681,0.273929,0.623258,0.0972056,4.48732,0.264465,0.000899629,-0.0791351,8.57546,-3.15329,72.2509,-0.0782355,0.075909,-3.3428550958633423,0.35390135645866394,0.0320818,999,3.13491,1.65961,1.77655,3.13491,-1.65961,2.63127,78.8,3.03076923,78.8,3.03076923,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Nick Madrigal","LAA",14.1798,57.5464,53.4635,13.4836,10.2373,2.89868,0.0894047,0.258166,5.21156,4.57444,3.06337,0.0622836,7.03874,0.602027,0.141684,0.275847,1.3569,0.763247,0.284519,0.252201,0.053233,0.122314,0.435215,0.299438,0.32425,0.276884,0.623688,0.0720489,3.58471,0.285595,0.00279644,-0.0552362,5.10957,-1.68999,74.1008,-0.0524398,-0.0803358,-1.8090599365532398,0.1384875476360321,0.0317253,999,2.71923,-0.258964,1.97524,2.71923,0.258964,2.36634,42.4,3.028571428,42.4,3.028571428,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
"Esmerlyn Valdez","PIT",13.5033,36.9606,33.1114,7.5963,4.97346,1.44336,0.0686375,1.11084,3.70783,3.94042,3.12787,0.0427847,10.5437,0.45224,0.223239,0.0459274,0.56342,0.277474,0.0553487,0.229417,0.084627,0.285267,0.296658,0.302763,0.3778,0.299076,0.680563,0.148383,3.31254,0.299143,-0.004966,-0.0233569,3.9477,-0.419487,88.5784,-0.0283229,0,-0.5286562442779541,-0.40741434693336487,0.0300409,999,1.32444,-1.56305,1.9775,1.32444,1.56305,2.36334,33.1,2.364285714,33.1,2.364285714,,,,,,,,,,,,,,,,,,,"Esmerlyn Valdez","sa3015768",699013
"Will Banfield","CIN",8.40176,21.7753,20.6434,4.12646,3.18514,0.641238,0.0142285,0.285852,2.32931,2.34051,0.97293,0.00126555,6.8297,0.0746484,0.0624862,0.0217749,0.554687,0.019928,0.00995247,0.199892,0.0446805,0.313645,0.142456,0.237849,0.273875,0.227293,0.511724,0.0739825,2.8493,0.282598,0.00296704,-0.0280248,1.05668,-1.51623,36.4077,-0.0250578,0.582283,-1.6662598568946123,1.230567216873169,0.0295454,999,1.57009,0.111806,2.01009,1.57009,-0.111806,2.31988,7.3,0.9125,7.3,0.9125,,,,,,,,,,,,,,,,,,,"Will Banfield","23790",677943
"Myles Straw","TOR",47.4086,158.434,143.004,33.2299,24.7403,6.11519,0.749813,1.62464,19.2772,12.4455,11.2611,0.249671,29.4292,0.52247,0.923328,2.72343,2.22673,6.83618,1.15085,0.232371,0.0710777,0.18575,0.382652,0.289084,0.319702,0.270013,0.608786,0.0873315,6.50896,0.280006,-0.123482,0.656474,13.1835,-5.53671,71.149,0.532992,0.835107,-4.854444801807404,-0.3467298746109009,0.02577,999,1.42203,0.728422,1.63014,1.42203,-0.728422,2.82648,130.2,2.770212765,130.2,2.770212765,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Jorge Alfaro","KCR",10.4243,27.3306,25.8054,5.64821,3.95858,1.02148,0.0432035,0.624947,2.65791,2.73446,1.02964,0.00102888,9.35638,0.379626,0.09522,0.0206812,0.503796,0.516416,0.102423,0.218877,0.0376736,0.342341,0.110047,0.258422,0.334462,0.259954,0.592883,0.115585,4.7144,0.315545,-0.0379683,0.0259092,2.05103,-1.1783,63.2836,-0.0120592,0,-1.1980857308954,0.502105712890625,0.0234302,999,1.00189,-0.868084,2.0162,1.00189,0.868084,2.31173,24.8,2.48,24.8,2.48,,,,,,,,,,,,,,,,,,,"Jorge Alfaro","12180",595751
"Brendan Rodgers","BOS",29.0787,100.767,92.2115,21.255,14.9497,3.87434,0.267414,2.16351,10.068,10.0636,6.84333,0.0816055,27.8476,0.929809,0.635297,0.14694,2.23002,0.336889,0.152278,0.230502,0.0679125,0.276357,0.245742,0.288493,0.348706,0.280698,0.637198,0.118203,3.08998,0.303831,0.106463,-0.144453,9.25918,-2.64721,73.7103,-0.0379895,-0.450811,-3.160298265516758,-0.08056262135505676,0.023263,999,3.36387,-0.256799,1.7144,3.36387,0.256799,2.71414,80,2.758620689,80,2.758620689,,,,,,,,,,,,,,,,,,,"Brendan Rodgers","17907",663898
"Luis Vázquez","BAL",7.39445,21.8106,20.1543,4.6336,3.16755,1.21004,0.0049923,0.251024,1.69288,2.5181,1.36427,0,5.58535,0.140391,0.144872,0.00681397,0.436532,0.28961,0.052215,0.229906,0.0625507,0.256084,0.244259,0.281522,0.327806,0.269405,0.609328,0.0978993,3.26686,0.303024,-0.0323724,0.00569459,1.80413,-0.772969,71.571,-0.0266779,0.00211061,-0.7574849221855402,0.2303343559615314,0.0228706,999,1.94326,0.92691,2.04958,1.94326,-0.92691,2.26723,13.9,1.985714285,13.9,1.985714285,,,,,,,,,,,,,,,,,,,"Luis Vazquez","23442",676679
"Adael Amador","COL",38.9614,145.748,129.772,31.3913,22.2673,6.23268,0.226774,2.6646,16.1758,14.1539,13.1125,0.137357,26.1293,1.48049,0.356487,1.02731,2.61833,3.96827,1.69701,0.241897,0.0899667,0.179277,0.501831,0.317745,0.355019,0.299351,0.672763,0.113122,4.2609,0.283485,0.0438931,-0.143735,15.5996,-1.62165,76.9973,-0.0998419,-1.18951,-4.0733697935938835,-0.5882580876350403,0.019179,999,4.58029,0.234187,1.6342,4.58029,-0.234187,2.82106,133.2,3.415384615,133.2,3.415384615,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Liover Peguero","PHI",10.2501,29.3542,27.179,6.02244,4.0643,1.24202,0.0764772,0.639642,3.10194,2.86713,1.7146,0.0111217,7.50676,0.215489,0.142475,0.10266,0.559003,0.806009,0.166918,0.221585,0.0584106,0.25573,0.228407,0.271867,0.343513,0.270148,0.61538,0.121929,5.38038,0.280719,-0.027281,0.0533465,2.44582,-1.02261,69.0345,0.0260655,-0.0934261,-1.051250683143735,0.2301432490348816,0.0159111,999,1.90159,-1.2822,2.01211,1.90159,1.2822,2.31719,26.8,2.68,26.8,2.68,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Spencer Jones","NYY",9.50284,35.9,32.8484,7.00441,4.00575,1.47501,0.0583784,1.46527,4.6541,4.31984,2.79248,0.0516466,13.7796,0.14567,0.0857499,0.02767,0.371932,1.38815,0.180584,0.213234,0.0777851,0.383833,0.202654,0.277165,0.395513,0.291999,0.672678,0.182279,5.92636,0.313135,-0.119998,0.158177,3.62813,-0.613732,85.2963,0.0381788,-0.0439059,-0.5857077687978745,-0.4838523641228676,0.0148814,999,2.72985,1.52518,1.95607,2.72985,-1.52518,2.3919,29.4,2.94,29.4,2.94,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Drew Gilbert","SFG",42.282,156.038,140.257,31.4934,20.8566,6.49107,0.46546,3.6802,16.2781,15.6089,12.2917,0.150252,32.0268,2.09113,1.27913,0.118779,2.29789,1.96819,0.503295,0.224541,0.0787743,0.205251,0.383796,0.294232,0.356175,0.286784,0.650407,0.131634,4.26526,0.262813,-0.0656652,-0.0441187,15.1088,-3.32819,81.7141,-0.109784,0.0632803,-3.482112154364586,-1.6569486036896706,0.0145204,999,3.9375,0.466581,1.47388,3.9375,-0.466581,3.03482,131.6,3.133333333,131.6,3.133333333,,,,,,,,,,,,,,,,,,,"Drew Gilbert","31545",687551
"Jhonkensy Noel","BAL",7.46376,26.1966,24.4254,5.35428,2.74356,1.24665,0.028956,1.33512,3.19775,3.39046,1.47897,0.0220806,7.61567,0.196378,0.0825811,0.0132769,0.387609,0.034832,0.0212068,0.21921,0.0564567,0.290713,0.194201,0.268478,0.436604,0.301857,0.705082,0.217394,2.44616,0.258348,-0.00360833,-0.0307445,2.85715,-0.238174,93.9262,-0.0343529,0.00392184,-0.2218869999051094,-0.5719853932969272,0.0110263,999,2.35709,0.317495,1.99008,2.35709,-0.317495,2.34656,19.3,2.757142857,19.3,2.757142857,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"A.J. Vukovich","ARI",7.45142,28.8152,26.7851,6.22065,3.99864,1.21733,0.0483486,0.95633,2.90763,3.07399,1.82989,0.0529787,8.86068,0.0996919,0.0742992,0.0261377,0.462157,0.118193,0.0556533,0.232242,0.0635043,0.307501,0.206518,0.283102,0.388412,0.291556,0.671514,0.156169,2.78204,0.308895,0.00693165,-0.0379388,2.90176,-0.502972,84.3262,-0.0310072,0.054036,-0.5662963427603245,-0.29093708097934723,0.01038,999,2.05271,-0.136853,2.01141,2.05271,0.136853,2.31812,24.9,3.557142857,24.9,3.557142857,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"LaMonte Wade Jr.","CHW",37.8313,122.428,104.406,22.9195,15.3301,3.98142,0.383191,3.22474,12.8877,11.5269,14.9211,0.73901,27.233,1.42669,0.847763,0.826131,1.62396,0.656285,0.211454,0.219522,0.121877,0.222441,0.547906,0.322917,0.357656,0.302213,0.680573,0.138134,3.23672,0.263312,-0.272492,-0.159586,13.3881,-1.07767,92.313,-0.432078,-0.248527,-1.5443826019763947,-2.497716397047043,0.0103732,999,2.33502,-0.450157,1.59208,2.33502,0.450157,2.87723,114.5,3.013157894,114.5,3.013157894,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Jorge Barrosa","ARI",36.4929,126.775,113.718,25.4984,17.0561,5.82467,0.700686,1.91699,13.1737,11.1634,9.55417,0.14008,29.5948,1.02664,1.32918,1.14749,1.70424,2.22599,0.838015,0.224225,0.0753629,0.233443,0.322832,0.287191,0.338341,0.2758,0.625532,0.114116,5.10763,0.282293,-0.0228811,-0.079508,11.1448,-3.83467,73.5327,-0.102389,1.07207,-4.079239174723625,-0.054252028465270996,0.00863109,999,2.15436,1.79323,1.63175,2.15436,-1.79323,2.82433,101.9,2.830555555,101.9,2.830555555,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Ryan Clifford","NYM",12.8381,45.6398,40.1627,8.48467,5.93321,1.25118,0.0172767,1.283,5.51872,5.72983,5.08428,0.131594,13.6808,0.235922,0.121313,0.0355539,0.614877,0.186793,0.0878191,0.211258,0.1114,0.299757,0.371636,0.302711,0.339106,0.286731,0.641816,0.127848,2.66457,0.284424,0.0243907,-0.0720274,4.41723,-0.97546,81.6772,-0.0476367,0.550338,-1.0360064022243023,-0.44025421142578125,0.00699667,999,3.3218,0.695177,1.87966,3.3218,-0.695177,2.49379,32.1,2.469230769,32.1,2.469230769,,,,,,,,,,,,,,,,,,,"Ryan Clifford","sa3020126",691775
"Edwin Arroyo","CIN",7.33653,29.1317,27.2062,6.72584,5.04399,1.32168,0.067204,0.29296,3.11841,2.71244,1.66968,0.0292777,6.01661,0.125639,0.0851913,0.0450187,0.420516,0.651868,0.111763,0.247217,0.0573147,0.206531,0.277511,0.292957,0.333042,0.276484,0.625999,0.085825,4.87255,0.306593,-0.0595314,0.039647,2.57715,-0.864993,70.1053,-0.0198844,-0.00705582,-1.0520623587071896,0.10616225330159068,0.0023859,999,2.32114,0.152265,2.03696,2.32114,-0.152265,2.28406,23,3.285714285,23,3.285714285,,,,,,,,,,,,,,,,,,,"Edwin Arroyo","sa3017626",695490
"Yohel Pozo","STL",48.3381,170.992,162.275,39.5424,26.749,8.46131,0.0621831,4.26989,16.4115,19.2425,6.58926,0.199339,23.3035,0.92622,1.06905,0.132847,3.13783,0.701418,0.103441,0.243675,0.0385354,0.136284,0.282758,0.275418,0.375521,0.28174,0.650939,0.131846,2.52216,0.259794,-0.170557,-0.126964,15.8566,-4.34747,78.249,-0.297521,-1.66136,-4.693359047174454,-1.0811707973480225,0.00128819,999,1.97115,1.85177,1.48902,1.97115,-1.85177,3.01464,148.7,3.097916666,148.7,3.097916666,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Ben Rortvedt","NYM",11.5464,40.4447,36.054,7.14942,5.65206,0.970968,0.0133867,0.512998,3.6135,3.35574,3.6391,0.0178612,10.5793,0.397798,0.0889506,0.264845,0.637578,0.0656432,0.0400985,0.198297,0.0899772,0.261574,0.343984,0.278406,0.268657,0.250505,0.547063,0.0703593,1.96066,0.26492,-0.0133888,-0.0671378,2.72487,-2.05399,56.7921,-0.0805267,-0.121121,-2.145953021943569,0.7698064148426056,-0.0007493,999,2.32557,1.11897,1.93781,2.32557,-1.11897,2.41625,27.5,2.291666666,27.5,2.291666666,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
"Yohandy Morales","WSN",14.7621,57.9615,53.4188,12.2837,8.45693,2.65941,0.0750579,1.09231,5.94807,5.88949,4.11525,0.073515,17.1917,0.220594,0.147269,0.0595308,0.998108,0.294002,0.10797,0.229951,0.0709998,0.296606,0.239374,0.287029,0.34389,0.278243,0.630919,0.113939,2.95367,0.317198,0.00978733,-0.0693834,5.21037,-1.63822,76.2107,-0.059596,0.890871,-1.693830568343401,-0.24818092584609985,-0.00139342,999,1.49108,0.133666,1.88727,1.49108,-0.133666,2.48364,44.3,2.953333333,44.3,2.953333333,,,,,,,,,,,,,,,,,,,"Yohandy Morales","sa3022672",691002
"César Prieto","STL",12.8467,40.9702,38.7529,9.5023,6.82482,2.25362,0.0519827,0.371874,3.73795,3.61654,1.8267,0.0391573,8.58564,0.223971,0.105435,0.0611599,0.707287,0.295764,0.197819,0.245202,0.0445862,0.209559,0.212762,0.282407,0.334827,0.27114,0.617233,0.0896244,2.97441,0.305357,0.00466947,-0.080192,3.44668,-1.39426,70.9675,-0.0755225,-0.117403,-1.4813664630055428,0.0808495283126831,-0.00142319,999,3.25785,-0.253928,1.99918,3.25785,0.253928,2.33443,28.8,2.215384615,28.8,2.215384615,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Santiago Espinal","LAD",33.9703,123.204,112.136,27.59,21.1466,5.05339,0.0878238,1.30217,12.4093,10.6477,8.12019,0.106886,16.7116,0.78305,1.04148,1.12414,2.47858,1.39282,0.594342,0.246041,0.0659082,0.135641,0.485901,0.298928,0.32751,0.277808,0.626438,0.0814688,3.25615,0.276239,0.088301,-0.162503,11.0318,-3.52577,75.548,-0.0742019,-1.07599,-3.6348248720169067,-0.5517587065696716,-0.00172023,999,2.33665,0.0986073,1.73018,2.33665,-0.0986073,2.6931,94.8,2.788235294,94.8,2.788235294,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Stuart Fairchild","CLE",7.68323,25.3692,22.9506,4.99539,3.23028,1.28551,0.0404561,0.43914,3.30849,2.16641,2.01037,0.0188692,6.97804,0.237041,0.0662033,0.10504,0.361465,0.731458,0.175775,0.217658,0.0792445,0.275059,0.2881,0.286682,0.334599,0.275968,0.621281,0.11694,5.65869,0.292075,-0.0156059,0.0382713,2.23366,-0.763906,75.8321,0.0226653,-0.0765439,-0.6999691464006901,-0.19511230289936066,-0.00224204,999,2.18588,-0.207771,2.01811,2.18588,0.207771,2.30919,15.8,1.975,15.8,1.975,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Carlos Santana","ARI",82.7831,339.301,300.078,66.6554,44.0307,12.9602,0.222505,9.44202,36.3456,38.9431,34.9175,0.589936,62.6127,1.93188,2.18458,0.189212,5.52223,3.26032,0.597962,0.222127,0.10291,0.184534,0.557675,0.305223,0.361196,0.294812,0.666419,0.139068,3.16024,0.24853,-0.752245,-0.122862,35.0655,-5.02553,86.5568,-0.875107,1.45248,-6.281170606613159,-5.0353028774261475,-0.00284942,999,2.4567,1.62247,0.615995,2.4567,-1.62247,4.17867,311.4,3.751807228,311.4,3.751807228,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Nick Sogard","BOS",24.1598,89.77,80.2029,18.7962,13.6708,4.17898,0.108835,0.837636,9.52707,7.74725,8.61259,0.093583,20.1295,0.498748,0.339318,0.116467,1.75475,1.29786,0.429481,0.234358,0.0959406,0.224234,0.427859,0.311282,0.320509,0.283888,0.631791,0.086151,3.81087,0.301444,-0.04719,-0.0660899,8.48118,-2.12584,75.9075,-0.11328,-0.336124,-2.6623729541897774,-0.4604032039642334,-0.0033802,999,4.0248,0.891367,1.79945,4.0248,-0.891367,2.60074,76.3,3.179166666,76.3,3.179166666,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Bryan Ramos","BAL",9.83276,37.3187,34.4992,7.32723,4.84468,1.77025,0.0540638,0.658242,3.58681,3.93855,2.43398,0.0118784,9.40062,0.246467,0.111924,0.0271059,0.468579,0.304094,0.143455,0.212388,0.0652216,0.251901,0.258917,0.268363,0.324075,0.262095,0.592438,0.111687,3.30006,0.271624,0.0299939,-0.0475286,2.86543,-1.54405,66.5355,-0.0175347,0.0152817,-1.4894493333995342,0.16702186968177557,-0.00388579,999,1.99847,-0.324896,1.95629,1.99847,0.324896,2.39161,26.4,2.64,26.4,2.64,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Kyle McCann","COL",9.94006,33.4908,30.2131,6.28808,4.10001,1.14461,0.0474179,0.996043,3.25201,3.66156,2.73319,0.0672091,11.2928,0.320863,0.173589,0.0500256,0.574039,0.11904,0.040405,0.208124,0.0816101,0.337193,0.242028,0.279363,0.348049,0.276583,0.627412,0.139925,2.78116,0.292413,-0.0358358,-0.0395236,2.96546,-0.991732,61.4003,-0.0753595,-0.166117,-1.6075174808502197,0.449160560965538,-0.004513,999,0.938523,-0.863346,1.96583,0.938523,0.863346,2.37889,24.9,2.49,24.9,2.49,,,,,,,,,,,,,,,,,,,"Kyle McCann","25575",668832
"Jacob Stallings","BAL",30.9993,102.798,92.0118,18.5639,13.2298,3.43628,0.178335,1.71948,9.25504,8.89322,8.01738,0.0942091,28.1727,1.54156,0.522675,0.704158,2.55657,0.45939,0.134445,0.201756,0.077992,0.27406,0.28458,0.275462,0.299041,0.258376,0.574503,0.0972852,3.0806,0.268899,-0.235701,-0.113002,7.58267,-4.56365,63.9735,-0.348702,-0.757572,-4.7136335372924805,1.1309779286384583,-0.00455613,999,1.66686,-0.0928192,1.65311,1.66686,0.0928192,2.79585,71.9,2.319354838,71.9,2.319354838,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
