Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zack Kelly","BOS",3,3,0,4.35781,58,0,0,12,,58,253,54,30,28,7,27,,3,56,8.7445,4.23423,2.0652,1.105,0.222965,0.107963,0.11500177532434464,0.242339,1.39823,0.294438,0.715952,,,4.37605,0.0436215,0.0808238,999,,,,,,,272.70000000000005,4.701724137931035,269,4.637931034482759,,,,,,,,,,,,,,,,,,,"Zack Kelly","20349",677161
"Yohan Ramírez","PIT",3,3,0,4.18076,56,0,0,10,,56,246,51,28,26,6,24,,9,57,9.1067,3.77856,2.4101,0.939438,0.230371,0.0955858,0.13478542119264603,0.239535,1.33497,0.29981,0.701778,,,4.18385,0.0428411,0.13211,999,,,,,,,263.0000000000001,4.696428571428574,257,4.589285714285714,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Pete Hansen","STL",0,1,1,4.59709,2,2,0,0,,9,38,10,5,4,1,3,,0,6,5.95262,2.86494,2.07775,1.29302,0.151344,0.0728402,0.07850347459316254,0.269769,1.40028,0.292701,0.707158,,,4.75855,0.0417354,0.0538385,999,,,,,,,31.30000000000001,3.477777777777779,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Pete Hansen","sa3020798",677337
"Gordon Graceffo","STL",3,3,0,4.2192,58,0,0,12,,58,249,59,29,27,7,18,,2,46,7.15342,2.73223,2.61816,1.06239,0.185293,0.0707721,0.1145205870270729,0.2561,1.31581,0.294177,0.701665,,,4.09126,0.0411342,0.0605019,999,,,,,,,269.70000000000005,4.65,279,4.810344827586207,,,,,,,,,,,,,,,,,,,"Gordon Graceffo","29519",700669
"James McArthur","KCR",2,2,0,4.12603,33,0,0,1,,33,143,32,16,15,4,12,,2,30,8.13307,3.13728,2.59239,0.997461,0.208794,0.0805412,0.1282532513141632,0.250239,1.33051,0.299402,0.707315,,,3.98092,0.0408186,0.020149,999,,,,,,,133.80000000000007,4.0545454545454565,135,4.090909090909091,,,,,,,,,,,,,,,,,,,"James McArthur","21527",663704
"Julian Fernández","WSN",2,2,0,3.95647,38,0,0,1,,38,161,35,18,17,5,14,,1,38,8.98952,3.1986,2.81046,1.12859,0.235688,0.083861,0.15182683616876602,0.239234,1.27571,0.29196,0.728042,,,3.94081,0.0405779,0.0347305,999,,,,,,,163.7,4.307894736842105,160,4.2105263157894735,,,,,,,,,,,,,,,,,,,"Julian Fernandez","18341",642759
"Paul Sewald","ARI",3,3,0,4.52583,58,0,10,9,,58,245,54,32,29,9,20,,3,57,8.86759,3.04326,2.91384,1.41969,0.233711,0.080207,0.15350352972745895,0.241282,1.26124,0.285285,0.688679,,,4.38537,0.040153,-0.125937,545.6099853515625,,,,,,,309.1,5.3293103448275865,304,5.241379310344827,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Manuel Rodríguez","TBR",1,1,0,3.83043,16,0,0,1,,16,68,15,7,7,2,6,,1,15,8.28379,3.13262,2.64436,0.867546,0.217409,0.082216,0.13519296050071716,0.242483,1.27305,0.296156,0.707061,,,3.80431,0.0392598,0.0262806,999,,,,,,,67.80000000000001,4.237500000000001,67,4.1875,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Jorge López",,2,2,0,4.36562,30,0,0,0,,30,131,30,16,15,3,11,,3,25,7.61843,3.29856,2.30963,0.960155,0.194164,0.0840673,0.1100967675447464,0.254668,1.36067,0.30078,0.686788,,,4.19671,0.0390394,-0.0334723,999,,,,,,,115.1,3.8366666666666664,119,3.966666666666667,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Dylan Dodd","ATL",3,2,0,3.99811,46,0,0,4,,46,194,47,22,20,6,12,,1,39,7.64592,2.2688,3.37003,1.21206,0.201209,0.0597053,0.1415034979581833,0.257328,1.26624,0.297437,0.72978,,,4.03025,0.0389613,0.0947003,999,,,,,,,199.40000000000003,4.334782608695653,207,4.5,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"John King","MIA",3,2,0,3.91079,52,0,0,7,,52,226,57,25,23,5,15,,1,33,5.77172,2.5979,2.22169,0.832028,0.147503,0.0663922,0.08111060410737991,0.272011,1.38609,0.30447,0.724317,,,3.994,0.0374404,0.0405492,999,,,,,,,221.10000000000002,4.251923076923077,241,4.634615384615385,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Luke Little","CHC",1,1,0,3.65171,18,0,0,1,,18,78,14,8,7,2,10,,2,21,10.3828,4.99612,2.07818,0.770737,0.267391,0.128666,0.1387249231338501,0.212126,1.33397,0.284996,0.7343,,,3.8696,0.035949,0.0271491,999,,,,,,,82.20000000000002,4.566666666666667,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Luke Little","28036",681432
"Brady Basso","ATH",2,1,0,4.00994,34,0,0,1,,34,144,33,16,15,4,11,,1,30,7.90107,2.87224,2.75083,1.15691,0.207225,0.0753317,0.13189327716827393,0.25021,1.29154,0.293016,0.727033,,,4.10071,0.0358869,0.0347483,999,,,,,,,144.60000000000002,4.252941176470589,146,4.294117647058823,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Jean Cabrera","PHI",0,1,1,5.02915,2,2,0,0,,9,39,9,5,5,1,4,,1,6,6.58649,3.66665,1.79633,1.37808,0.165058,0.0918866,0.07317168265581131,0.265842,1.46251,0.292475,0.689179,,,5.05657,0.0358651,0.0756626,999,,,,,,,27.900000000000013,3.1000000000000014,29,3.2222222222222223,,,,,,,,,,,,,,,,,,,"Jean Cabrera","sa3015433",691893
"Zak Kent","MIN",1,1,0,4.27718,28,0,0,1,,28,122,26,14,13,3,12,,1,27,8.62676,4.00997,2.15133,1.00074,0.219751,0.102147,0.11760443449020386,0.239979,1.37594,0.291815,0.707945,,,4.1183,0.0349034,-0.00721729,999,,,,,,,121.70000000000005,4.346428571428573,120,4.285714285714286,,,,,,,,,,,,,,,,,,,"Zak Kent","25703",687849
"Andre Granillo","WSN",3,3,0,4.43751,55,0,0,10,,55,238,51,29,27,8,25,,2,52,8.56095,4.07597,2.10035,1.29327,0.21972,0.104611,0.11510860919952393,0.242367,1.38574,0.286548,0.724907,,,4.54168,0.0345098,-0.00295191,999,,,,,,,239.00000000000003,4.345454545454546,234,4.254545454545455,,,,,,,,,,,,,,,,,,,"Andre Granillo","29542",701552
"Ryan Fernandez","STL",3,3,0,4.00983,44,0,0,1,,44,189,40,21,20,5,19,,1,45,9.29231,3.95317,2.3506,1.0439,0.239878,0.10205,0.13782839477062225,0.235067,1.34157,0.292305,0.730366,,,3.9748,0.0341586,0.0149225,999,,,,,,,194.10000000000002,4.411363636363637,189,4.295454545454546,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Tim Mayza","PHI",2,1,0,4.05027,31,0,0,1,,31,134,31,15,14,3,11,,1,26,7.53136,3.09122,2.43637,0.990574,0.19353,0.0794338,0.11409612745046616,0.256738,1.35727,0.301056,0.725786,,,4.01795,0.0340085,0.0259019,999,,,,,,,131.89999999999998,4.2548387096774185,136,4.387096774193548,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Jaden Hill","COL",2,3,0,4.51533,40,0,0,1,,40,176,40,22,20,5,15,,4,39,8.87042,3.42777,2.58781,1.12691,0.224603,0.0867929,0.13781049847602844,0.253147,1.36932,0.308978,0.693375,,,4.24219,0.0337686,0.0221564,999,,,,,,,155.5,3.8875,160,4,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Justin Hagenman","NYM",1,1,0,4.11196,27,0,0,1,,27,113,26,13,12,4,6,,1,24,8.07136,2.07606,3.88783,1.32017,0.214655,0.0552121,0.15944316983222961,0.248972,1.20441,0.28842,0.714446,,,4.04913,0.0335144,0.000674921,999,,,,,,,114.00000000000003,4.222222222222223,114,4.222222222222222,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Huascar Brazobán","NYM",3,2,0,4.08236,52,0,0,7,,52,225,47,25,24,5,24,,3,49,8.55751,4.09196,2.0913,0.942457,0.219496,0.104957,0.11453937739133835,0.238509,1.36588,0.291691,0.719592,,,4.12913,0.0334329,0.00196287,999,,,,,,,246.10000000000002,4.732692307692308,240,4.615384615384615,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Jared Lyons","CIN",0,1,1,5.30674,2,2,0,0,,9,38,9,5,5,1,4,,0,6,6.7748,3.80307,1.7814,1.548,0.169862,0.0953528,0.07450875639915466,0.267606,1.48645,0.292344,0.687363,,,5.23367,0.0329721,0.0886746,999,,,,,,,30.900000000000013,3.433333333333335,32,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Jared Lyons","sa3020483",805723
"Yerry De los Santos","NYY",2,2,0,4.01746,42,0,0,1,,42,181,41,20,19,4,16,,2,34,7.29382,3.42922,2.12696,0.929639,0.188038,0.0884066,0.09963097423315048,0.247766,1.34533,0.289096,0.715748,,,4.11085,0.032535,0.000934586,999,,,,,,,173.00000000000003,4.1190476190476195,176,4.190476190476191,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Kyle Nicolas","CIN",2,2,0,4.16007,42,0,0,1,,42,184,38,21,19,5,20,,2,42,9.09605,4.33782,2.09692,1.09499,0.230966,0.110146,0.1208207905292511,0.238416,1.3967,0.293255,0.731161,,,4.31303,0.0323661,0.0301253,999,,,,,,,172.5,4.107142857142857,167,3.9761904761904763,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Tyler Phillips","MIA",3,3,0,4.2296,68,0,3,15,,68,293,71,35,32,8,22,,2,50,6.61125,2.97219,2.22437,1.05752,0.170195,0.0765138,0.09368114173412323,0.263665,1.37233,0.298231,0.713078,,,4.28494,0.0314572,0.181288,999,,,,,,,323.20000000000005,4.752941176470589,339,4.985294117647059,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Yuki Matsui","SDP",2,2,0,4.10731,48,0,0,4,,48,206,43,24,22,6,22,,1,49,9.2592,4.15153,2.23031,1.177,0.239817,0.107526,0.13229086995124817,0.233373,1.34921,0.286238,0.736557,,,4.2332,0.0310177,-0.00456145,999,,,,,,,214.60000000000002,4.470833333333334,207,4.3125,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Chase Silseth","LAA",2,3,0,4.20689,52,0,0,6,,52,224,48,26,24,7,22,,2,52,8.99463,3.82428,2.35198,1.16764,0.231889,0.0985932,0.13329611718654633,0.242206,1.35513,0.295222,0.721306,,,4.23066,0.0307709,-0.00520276,999,,,,,,,229.90000000000003,4.421153846153847,225,4.326923076923077,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Coleman Crow","MIL",1,1,0,3.83366,24,0,0,1,,21,88,19,10,9,3,7,,1,20,8.73019,2.83857,3.07556,1.0968,0.230205,0.07485,0.15535540133714676,0.237101,1.22663,0.286903,0.725619,,,3.89086,0.0305591,0.0132816,999,,,,,,,89.1,4.242857142857143,86,4.095238095238095,,,,,,,,,,,,,,,,,,,"Coleman Crow","sa3015142",689441
"Steven Cruz","KCR",2,2,0,4.21554,45,0,0,1,,45,194,41,23,21,5,20,,2,42,8.34371,3.93137,2.12234,0.98921,0.215018,0.101312,0.11370660364627838,0.240874,1.35805,0.291051,0.707892,,,4.17106,0.0297579,-0.00806736,999,,,,,,,186.9,4.153333333333333,182,4.044444444444444,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Luke Jackson",,2,2,0,4.23184,40,0,0,0,,40,174,38,20,19,5,19,,2,37,8.22522,4.17251,1.97129,1.018,0.210184,0.106622,0.10356111824512482,0.244544,1.40295,0.293596,0.715912,,,4.29867,0.0295939,0.105113,999,,,,,,,146.7,3.6674999999999995,146,3.65,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Joe Jiménez","ATL",1,1,0,3.99997,18,0,0,1,,18,76,16,9,8,2,7,,1,20,10.1806,3.26095,3.12196,1.14947,0.267335,0.0856305,0.18170443922281265,0.231488,1.24746,0.295313,0.725388,,,3.75596,0.0290283,0.00159466,999,,,,,,,87.00000000000003,4.833333333333335,84,4.666666666666667,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Colin Selby","BAL",2,3,0,4.04267,45,0,0,1,,45,194,41,22,20,5,19,,2,47,9.35289,3.89874,2.39895,1.05431,0.241229,0.100556,0.14067333936691284,0.239988,1.35238,0.299965,0.723477,,,4.01311,0.0289631,-0.0121493,999,,,,,,,199.9,4.442222222222222,195,4.333333333333333,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Luis Gastelum","STL",2,1,0,3.9342,28,0,0,1,,28,120,26,13,12,3,9,,1,27,8.55955,2.99776,2.85532,1.0685,0.222146,0.0778006,0.14434494823217392,0.241922,1.27646,0.291426,0.723055,,,3.92169,0.0270368,0.0209098,999,,,,,,,130.70000000000005,4.6678571428571445,129,4.607142857142857,,,,,,,,,,,,,,,,,,,"Luis Gastelum","sa3020964",703725
"Julian Aguiar","CIN",1,2,1,5.02371,26,2,0,1,,33,142,34,19,18,5,10,,2,24,6.56427,2.78137,2.36009,1.48289,0.167608,0.0710177,0.09659015387296677,0.266708,1.36849,0.290652,0.67687,,,4.95623,0.0268796,0.0478483,999,,,,,,,110.30000000000004,3.3424242424242436,116,3.515151515151515,,,,,,,,,,,,,,,,,,,"Julian Aguiar","30031",687924
"Nate Pearson","HOU",2,3,0,4.39668,50,0,0,4,,50,218,47,26,24,7,22,,2,50,9.07259,3.99213,2.27262,1.29898,0.230986,0.101639,0.12934742122888565,0.240879,1.37598,0.289897,0.725988,,,4.47521,0.0268489,-0.046866,999,,,,,,,205.7,4.114,203,4.06,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Chase Lee","TOR",1,1,0,3.88099,25,0,0,1,,25,106,23,12,11,3,8,,1,24,8.78706,2.80976,3.12733,1.15501,0.23045,0.073689,0.15676110982894897,0.239975,1.24059,0.289453,0.730394,,,3.9547,0.025831,-0.000248121,999,,,,,,,113.3,4.532,111,4.44,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Anthony Nunez","BAL",2,2,0,4.05793,28,0,0,1,,28,120,25,14,13,3,12,,2,30,9.62955,3.85229,2.49969,1.06604,0.250035,0.100026,0.15000850707292557,0.231901,1.30432,0.292566,0.716222,,,4.03652,0.0254133,-0.0172873,999,,,,,,,127.30000000000004,4.546428571428573,123,4.392857142857143,,,,,,,,,,,,,,,,,,,"Anthony Nunez","sa3010171",689296
"Welinton Herrera","COL",2,2,0,4.40747,30,0,0,1,,30,132,29,16,15,4,13,,2,29,8.8357,3.86124,2.28831,1.14565,0.223055,0.0974761,0.1255793571472168,0.2508,1.40903,0.304705,0.718087,,,4.30801,0.0249626,0.0300438,999,,,,,,,114.4,3.8133333333333335,115,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Welinton Herrera","sa3016061",700327
"Kendry Rojas","MIN",2,2,0,4.16023,42,0,0,1,,42,183,41,21,19,5,16,,2,38,8.20009,3.47535,2.3595,1.06479,0.208796,0.0884918,0.12030457705259323,0.24867,1.36264,0.296188,0.722384,,,4.1614,0.0248733,-0.0108281,999,,,,,,,168.70000000000002,4.0166666666666675,171,4.071428571428571,,,,,,,,,,,,,,,,,,,"Kendry Rojas","sa3016746",696070
"Philip Abner","ARI",1,2,0,4.06835,30,0,0,1,,30,131,29,15,14,3,12,,1,28,8.29207,3.60886,2.2977,1.01507,0.211471,0.0920361,0.11943492293357849,0.247143,1.36641,0.296858,0.725719,,,4.11011,0.0247286,0.00431238,999,,,,,,,130.7,4.3566666666666665,132,4.4,,,,,,,,,,,,,,,,,,,"Philip Abner","33821",691769
"Daniel Lynch IV","KCR",3,3,0,4.30256,59,0,0,11,,59,255,61,31,28,8,19,,2,46,7.01073,2.91407,2.40582,1.18973,0.180449,0.075005,0.10544376820325851,0.261259,1.35603,0.296082,0.716372,,,4.39316,0.0245375,0.0112527,999,,,,,,,252.60000000000005,4.2813559322033905,264,4.47457627118644,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Anthony Banda","MIN",3,2,0,4.34208,56,0,0,10,,56,244,53,29,27,7,25,,3,54,8.70053,3.98452,2.18358,1.16636,0.222154,0.101738,0.12041554600000381,0.245113,1.38895,0.295447,0.721418,,,4.36011,0.0245264,-0.0147733,999,,,,,,,254.50000000000006,4.5446428571428585,253,4.517857142857143,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Andrew Morris","MIN",1,1,0,4.02297,18,0,0,1,,18,76,18,9,8,2,5,,1,15,7.48523,2.42928,3.08126,1.076,0.195829,0.0635549,0.13227421045303345,0.256268,1.2804,0.297787,0.714445,,,3.93789,0.0243734,-0.00464484,999,,,,,,,77.80000000000003,4.322222222222224,80,4.444444444444445,,,,,,,,,,,,,,,,,,,"Andrew Morris","sa3020569",702193
"Ben Casparius","LAD",3,3,0,4.61667,55,0,0,13,,55,238,53,30,28,8,21,,3,52,8.53131,3.434,2.48437,1.38964,0.219079,0.0881832,0.13089624792337418,0.247023,1.34486,0.289169,0.706455,,,4.52811,0.0243565,-0.0890682,999,,,,,,,254.8,4.632727272727273,255,4.636363636363637,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"DL Hall","MIL",3,2,0,4.02941,52,0,0,6,,52,225,47,25,23,6,23,,2,52,9.00083,4.04843,2.22329,1.05189,0.231164,0.103974,0.1271900087594986,0.235211,1.35075,0.288963,0.732538,,,4.14251,0.0234101,0.0256323,999,,,,,,,241.8,4.65,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Taylor Clarke","ARI",3,3,0,4.1976,60,0,1,13,,60,255,61,30,28,8,17,,2,49,7.29924,2.53797,2.87602,1.25014,0.190702,0.0663075,0.12439417093992233,0.260461,1.3066,0.296828,0.723196,,,4.27595,0.0233753,0.198218,999,,,,,,,285,4.75,294,4.9,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Sean Guenther","DET",1,1,0,3.93982,14,0,0,1,,14,60,14,7,6,1,4,,1,11,6.85025,2.73794,2.50198,0.94863,0.177541,0.0709605,0.106580950319767,0.258781,1.32401,0.297438,0.717867,,,4.02214,0.0231311,-0.00606923,999,,,,,,,65.9,4.707142857142857,68,4.857142857142857,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"John Brebbia","COL",2,3,0,4.95111,50,0,0,4,,50,220,53,30,28,9,18,,2,48,8.58016,3.30815,2.59365,1.56395,0.216481,0.0834659,0.1330151930451393,0.266352,1.43029,0.310518,0.706724,,,4.72929,0.0227603,-0.0247645,999,,,,,,,173.5,3.47,185,3.7,,,,,,,,,,,,,,,,,,,"John Brebbia","12777",605154
"Jacob Webb","CHC",3,3,0,4.26421,54,0,0,11,,54,229,48,27,26,8,21,,3,51,8.54073,3.52095,2.42569,1.27269,0.224246,0.0924464,0.13179945945739746,0.235644,1.28513,0.278385,0.715344,,,4.39061,0.0215611,0.0592564,999,,,,,,,250.40000000000003,4.637037037037038,240,4.444444444444445,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"Marco Gonzales","SDP",0,1,1,4.87246,2,2,0,0,,9,40,10,5,5,2,3,,0,6,6.24079,2.94243,2.12096,1.541,0.158308,0.0746398,0.08366838842630386,0.270941,1.41559,0.290934,0.712298,,,5.06069,0.0213597,0.0484139,999,,,,,,,19.000000000000007,2.111111111111112,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Packy Naughton","STL",1,1,0,3.57523,14,0,0,1,,14,59,13,6,6,1,5,,1,13,8.27312,2.95991,2.79506,0.941,0.217582,0.077845,0.1397365853190422,0.245352,1.27513,0.297113,0.744654,,,3.76014,0.0211356,0.0258586,999,,,,,,,69.50000000000003,4.964285714285716,69,4.928571428571429,,,,,,,,,,,,,,,,,,,"Packy Naughton","23292",676050
"Mason Fluharty","TOR",2,2,0,3.93181,42,0,0,1,,42,180,37,20,18,5,17,,2,44,9.4244,3.72504,2.53001,1.15978,0.244219,0.096529,0.14769023656845093,0.229909,1.29205,0.28344,0.739008,,,4.12059,0.020623,0.00418827,999,,,,,,,188.10000000000002,4.4785714285714295,180,4.285714285714286,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Tyler Ferguson","ATH",3,3,0,4.31056,52,0,1,6,,52,227,47,27,25,6,25,,3,51,8.80717,4.3779,2.01173,1.0136,0.224518,0.111604,0.11291370540857315,0.236741,1.38759,0.290404,0.711155,,,4.29831,0.0202161,-0.0224525,999,,,,,,,235.8,4.5346153846153845,229,4.403846153846154,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Paxton Schultz","WSN",2,3,0,4.37129,46,0,0,1,,46,200,45,24,22,6,17,,1,41,8.10883,3.4098,2.37809,1.24542,0.207344,0.0871893,0.12015499919652939,0.250862,1.36636,0.293097,0.720133,,,4.35894,0.0198677,-0.0253651,999,,,,,,,181.60000000000002,3.947826086956522,184,4,,,,,,,,,,,,,,,,,,,"Paxton Schultz","25501",687606
"Dylan Ross","NYM",1,1,0,3.96109,36,0,0,1,,36,155,31,17,16,4,17,,1,38,9.47654,4.32938,2.18889,1.07037,0.245208,0.112024,0.1331842616200447,0.228882,1.34729,0.286022,0.737221,,,4.10362,0.0196933,0.011152,999,,,,,,,162.60000000000005,4.516666666666668,154,4.277777777777778,,,,,,,,,,,,,,,,,,,"Dylan Ross","sa3025659",697811
"Spencer Miles","TOR",1,1,0,4.2,16,0,0,0,,16,71,15,9,7,2,6,,0,16,9,3.6,2.5,1.2,0.223881,0.0895522,0.13432835042476654,0.229508,1.33333,0.272727,0.697674,,,4.06847,0.0179733,-0.0384917,999,,,,,,,68.80000000000001,4.300000000000001,68,4.25,,,,,,,,,,,,,,,,,,,"Spencer Miles","sa3020475",693686
"Bradgley Rodriguez","SDP",3,3,0,4.14742,52,0,0,7,,52,226,48,26,24,6,24,,4,47,8.21036,4.10989,1.99771,1.03241,0.209766,0.105003,0.10476265102624893,0.239936,1.37368,0.287055,0.721644,,,4.38283,0.0175903,-0.0279194,999,,,,,,,224.2,4.311538461538461,220,4.230769230769231,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Peyton Gray","TEX",2,2,0,4.20226,22,0,0,1,,22,95,21,11,10,3,8,,1,21,8.77582,3.26914,2.68445,1.22136,0.226666,0.0844367,0.14222905039787292,0.242659,1.31045,0.290584,0.722812,,,4.14437,0.0174436,-0.0123614,999,,,,,,,90.30000000000001,4.104545454545455,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Peyton Gray","sa3008046",682608
"Austin Warren","NYM",3,3,0,4.28043,46,0,0,1,,46,198,44,24,22,6,17,,3,42,8.14763,3.35222,2.43052,1.19678,0.210721,0.0866979,0.12402268499135971,0.245624,1.32139,0.288826,0.712343,,,4.35185,0.0173558,-0.0576803,999,,,,,,,180.20000000000002,3.9173913043478263,180,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Casey Lawrence","SEA",0,1,1,4.98894,2,2,0,0,,9,40,11,5,5,2,2,,0,5,4.56739,2.04971,2.22831,1.51168,0.11616,0.052129,0.06403083354234695,0.285754,1.39997,0.293064,0.687543,,,5.10365,0.0166459,0.0164392,999,,,,,,,17.400000000000006,1.933333333333334,23,2.5555555555555554,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Drey Jameson","ARI",2,2,0,3.88341,34,0,0,1,,34,146,32,16,15,4,13,,2,32,8.39767,3.40958,2.46296,0.946561,0.217429,0.0882798,0.1291496753692627,0.246134,1.33059,0.299298,0.727725,,,3.9101,0.0160184,0.0352237,746.5499877929688,,,,,,,142.20000000000005,4.182352941176472,141,4.147058823529412,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Colton Gordon","HOU",1,1,0,4.15862,26,0,0,1,,26,110,26,13,12,4,7,,1,23,7.9442,2.43487,3.26268,1.37332,0.208331,0.0638526,0.14447801560163498,0.252183,1.25975,0.289758,0.727511,,,4.29656,0.0154648,-0.0113333,999,,,,,,,101.6,3.9076923076923076,104,4,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Danny Young","ATL",1,1,0,3.95262,20,0,0,1,,20,88,18,9,9,2,9,,3,21,9.59602,3.9246,2.4451,0.807865,0.243338,0.0995206,0.14381694048643112,0.231946,1.31861,0.299279,0.709531,,,3.89972,0.0152322,0.0322998,999,,,,,,,86.60000000000001,4.33,84,4.2,,,,,,,,,,,,,,,,,,,"Danny Young","18439",664849
"Craig Yoho","MIL",3,2,0,4.00724,42,0,0,1,,42,180,36,20,19,5,19,,3,44,9.32927,4.06218,2.29661,1.02357,0.241455,0.105135,0.13631992042064667,0.229569,1.31672,0.286971,0.720711,,,4.11111,0.0152252,0.0266258,999,,,,,,,181.70000000000002,4.326190476190477,171,4.071428571428571,,,,,,,,,,,,,,,,,,,"Craig Yoho","33248",684974
"Colin Holderman","CLE",2,2,0,4.01712,42,0,0,1,,42,182,39,20,19,5,18,,3,41,8.68748,3.80504,2.28315,0.991223,0.222215,0.0973283,0.12488670647144318,0.239457,1.34531,0.292525,0.72115,,,4.11025,0.0150959,0.00470779,999,,,,,,,170.9,4.069047619047619,168,4,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Nick Sandlin","LAA",2,3,0,4.38806,40,0,0,1,,40,170,36,21,20,6,18,,2,41,9.18093,4.08013,2.25015,1.30771,0.239941,0.106633,0.13330762833356857,0.237315,1.34115,0.28828,0.716631,,,4.51515,0.0149026,-0.034452,999,,,,,,,154.6,3.8649999999999998,148,3.7,,,,,,,,,,,,,,,,,,,"Nick Sandlin","20517",680704
"Carlos Hernández","CLE",1,1,0,4.23862,18,0,0,1,,18,78,17,9,8,2,8,,1,18,8.84002,3.92054,2.25479,1.1341,0.227357,0.100832,0.12652408331632614,0.239287,1.35672,0.29006,0.72205,,,4.22132,0.0148075,-0.0111536,999,,,,,,,77.40000000000002,4.300000000000001,77,4.277777777777778,,,,,,,,,,,,,,,,,,,"Carlos Hernandez","22713",672578
"Drew Sommers","DET",1,1,0,3.92434,24,0,0,1,,24,105,24,11,10,2,9,,2,20,7.57382,3.37654,2.24307,0.864466,0.193078,0.0860775,0.10700046271085739,0.250805,1.35735,0.297506,0.722265,,,4.028,0.0146888,0.0203055,999,,,,,,,101.60000000000002,4.233333333333334,105,4.375,,,,,,,,,,,,,,,,,,,"Drew Sommers","32026",805427
"Franco Aleman","CLE",2,1,0,3.98565,22,0,0,1,,22,95,20,10,10,3,10,,1,24,9.6488,3.93442,2.45241,1.09728,0.247186,0.100793,0.1463928446173668,0.232956,1.33155,0.292016,0.739643,,,4.06954,0.0142604,0.0175931,999,,,,,,,92.9,4.222727272727273,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Franco Aleman","sa3018178",680916
