Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Vidal Bruján","NYM",12.329,38.31,34.9107,7.44262,5.31481,1.58079,0.0856351,0.461382,3.9258,2.89908,2.65162,0.121853,8.19038,0.349283,0.22911,0.169274,0.664427,1.29666,0.457499,0.21319,0.0692149,0.213792,0.323748,0.273815,0.303025,0.25635,0.57684,0.089835,5.17926,0.263561,,0.017885,2.76286,-1.76377,64.4941,0.017885,-0.1,-1.5942718777805567,0.3439454957842827,0.00248176,999,,,,,,,20.9,1.741666666,20.9,1.741666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Steward Berroa","MIL",5.666,15.776,14.0953,2.81467,1.93696,0.576441,0.0803823,0.220892,1.6845,1.03488,1.31907,0.0201676,4.71173,0.0930905,0.0852581,0.183241,0.186962,0.857385,0.17805,0.199688,0.0836122,0.298665,0.279953,0.271076,0.299003,0.25517,0.57008,0.0993151,6.81559,0.28047,,0.0765855,1.12263,-0.741424,61.1396,0.0765855,0.06,-0.6500195786356926,0.14743826165795326,0.00228055,999,,,,,,,10.6,1.766666666,10.6,1.766666666,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Will Banfield","CIN",8.394,21.775,20.3532,4.05694,2.70075,0.85868,0.0298941,0.467615,1.73056,2.11734,1.02472,0.00226808,6.18114,0.172369,0.176369,0.0483534,0.343724,0.0378258,0.0121345,0.199327,0.0470594,0.283864,0.165781,0.241824,0.313379,0.243494,0.555203,0.114052,2.16215,0.258582,,-0.0231214,1.34309,-1.22979,47.5061,-0.0231214,0.02,-1.3778768386691809,0.6676851697266102,0.00145978,999,,,,,,,8.3,1.0375,8.3,1.0375,,,,,,,,,,,,,,,,,,,"Will Banfield","23790",677943
"Nick Morabito","NYM",4.912,13.774,12.6825,3.10262,2.38023,0.49102,0.0638494,0.167516,1.57024,1.07107,0.854316,0.0225234,3.34139,0.142544,0.0691152,0.0255502,0.26834,0.55022,0.147755,0.244638,0.0620238,0.242586,0.255677,0.298178,0.333049,0.279445,0.631227,0.0884108,5.95251,0.317559,,0.02739,1.25164,-0.375864,80.3153,0.02739,0,-0.2939641419798136,-0.1518298089504242,0.00127588,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"César Prieto","STL",12.965,41.334,38.9162,9.34509,6.85575,1.87411,0.098537,0.516703,3.66471,3.86222,1.57049,0.070539,6.09835,0.413096,0.272722,0.161474,0.948574,0.372738,0.157215,0.240134,0.0379951,0.147538,0.257527,0.275151,0.333187,0.266172,0.608339,0.0930535,3.52487,0.271027,,-0.0477233,3.31057,-1.57336,70.0695,-0.0477233,-0.05,-1.51399752125144,0.15007714554667473,0.00115325,999,,,,,,,32.6,2.507692307,32.6,2.507692307,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Billy Cook","PIT",5.718,17.375,15.93,3.37905,2.22519,0.720736,0.059298,0.37382,1.74278,1.6115,1.08103,0.0499849,5.00576,0.194548,0.111473,0.057983,0.192823,0.407044,0.103609,0.212119,0.0622177,0.288101,0.215958,0.268789,0.335207,0.264949,0.603997,0.123088,5.08435,0.281867,,0.0161982,1.37436,-0.678628,65.2001,0.0161982,0.04,-0.7004355695098639,0.12824073433876038,0.000601152,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Tirso Ornelas","SDP",29.682,89.559,81.6888,18.8532,12.9065,4.06107,0.0875774,1.79806,9.08365,8.82017,6.54688,0.185355,18.4589,0.556411,0.626058,0.140823,1.83805,0.951077,0.308463,0.230793,0.0731013,0.206109,0.354673,0.290282,0.348684,0.281016,0.638966,0.117891,3.49827,0.274826,,-0.0669798,8.2524,-2.32968,81.8287,-0.0669798,0,-1.995792232453823,-0.9872023463249207,-0.000342225,999,,,,,,,80.7,2.69,80.7,2.69,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Jared Young","NYM",11.934,36.943,33.2255,7.24752,4.59527,1.53681,0.0518136,1.06362,3.95399,3.8196,2.85791,0.0608337,9.42261,0.495135,0.216168,0.148289,0.601083,0.473542,0.163953,0.218131,0.0773599,0.255058,0.303303,0.2881,0.36354,0.286377,0.65164,0.145409,3.74772,0.269387,,-0.0245038,3.56492,-0.800182,85.0638,-0.0245038,-0.01,-0.6784873548895121,-0.5625000093132257,-0.00121596,999,,,,,,,30.4,2.533333333,30.4,2.533333333,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Orlando Arcia","MIN",35.995,131.731,120.871,26.1726,18.2507,4.85056,0.0818993,2.98944,11.9147,13.1049,8.34059,0.0776791,28.5139,0.65762,0.846214,0.267712,2.90925,0.257679,0.0936097,0.216533,0.0633153,0.216455,0.29251,0.269063,0.332215,0.264748,0.601278,0.115682,1.98159,0.256979,,-0.166174,10.3984,-5.16659,66.1608,-0.166174,0,-5.420056656002998,0.8728945851325989,-0.00135002,999,,,,,,,94.3,2.619444444,94.3,2.619444444,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Ryan Fitzgerald","LAD",5.096,11.368,10.3187,2.11024,1.31806,0.47326,0.0536974,0.265225,1.22073,1.12908,0.802713,0.0222741,2.9266,0.128611,0.0806055,0.0374032,0.169184,0.120645,0.0530905,0.204507,0.0706117,0.257442,0.274282,0.268439,0.33789,0.26649,0.606329,0.133383,4.54934,0.255988,,-0.0123151,0.913437,-0.42978,68.6488,-0.0123151,0,-0.43472385313361883,0.04176954925060272,-0.0015079,999,,,,,,,4.2,0.84,4.2,0.84,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Alek Thomas","ARI",106.906,409.207,376.097,89.3386,59.7819,18.7402,2.49377,8.32272,45.478,40.9647,23.9541,0.85814,96.7389,3.42751,2.37111,3.35751,8.40506,7.32228,2.62971,0.237541,0.0585378,0.236406,0.247616,0.287595,0.367018,0.285357,0.654613,0.129477,5.24936,0.29632,,-0.182214,39.1487,-9.20226,80.0798,-0.182214,-1.97,-9.843415886163712,-3.7934454679489136,-0.0022964,999,,,,,,,350,3.271028037,350,3.271028037,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Taylor Trammell","HOU",12.915,44.148,39.0026,7.988,4.88307,1.65219,0.154979,1.29776,5.11902,4.28025,4.32498,0.0643422,12.9346,0.419359,0.308735,0.0922869,0.564147,1.03582,0.29532,0.204807,0.0979655,0.292984,0.334372,0.289005,0.354935,0.284509,0.643941,0.150129,5.30418,0.266767,,0.0230925,4.19323,-1.02319,81.1069,0.0230925,0.01,-0.9599805753678083,-0.5879166629165411,-0.00290515,999,,,,,,,34.9,2.684615384,34.9,2.684615384,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Marco Luciano","NYY",6.081,18.144,16.3355,3.03741,1.96865,0.594038,0.0280812,0.44665,1.71847,1.64536,1.58964,0.00904279,6.40952,0.0925632,0.106575,0.0197604,0.256652,0.198072,0.0614402,0.18594,0.0876122,0.353259,0.248012,0.260403,0.30777,0.253663,0.568173,0.12183,3.80544,0.270269,,-0.00958839,1.26893,-0.874919,60.4109,-0.00958839,0,-0.8561941049993038,0.19999998807907104,-0.00324404,999,,,,,,,9.7,1.616666666,9.7,1.616666666,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Luke Williams","ATL",13.925,22.83,21.0766,4.34381,2.91141,0.896557,0.111878,0.423972,2.49993,1.87171,1.38461,0.0167152,6.73304,0.164212,0.143525,0.0611012,0.263889,0.858909,0.237917,0.206097,0.0606486,0.294921,0.205644,0.258802,0.319599,0.254789,0.578401,0.113502,6.44468,0.278733,,0.0450161,1.61754,-1.08,59.6531,0.0450161,0,-1.0467004552483559,0.25165343284606934,-0.0036308,999,,,,,,,9.2,0.657142857,9.2,0.657142857,,,,,,,,,,,,,,,,,,,"Luke Williams","19931",663897
"Sebastián Rivero","LAA",9.215,27.02,25.1456,4.98579,3.39785,1.06713,0.0325546,0.488253,2.07339,2.28871,1.18125,0.00893822,6.56096,0.273494,0.191451,0.228175,0.419155,0.142483,0.0461622,0.198276,0.0437176,0.242819,0.180042,0.240392,0.301555,0.238539,0.541947,0.103278,2.84894,0.24593,,-0.0223838,1.55792,-1.63471,47.6864,-0.0223838,0.01,-1.688374975696206,0.7210339400917292,-0.00382204,999,,,,,,,8.9,0.988888888,8.9,0.988888888,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"Garrett Hampson","CIN",15.366,46.918,42.1722,9.14588,6.5918,1.65452,0.281413,0.618146,4.84263,3.20823,3.56101,0.0349126,12.7951,0.324995,0.283099,0.576661,0.68587,1.39455,0.39139,0.21687,0.0758986,0.272711,0.278311,0.281215,0.313421,0.264893,0.594636,0.0965513,5.79804,0.293633,,0.0496893,3.7091,-1.83462,62.1655,0.0496893,0.06,-2.0541927851736546,0.45521604642271996,-0.00388822,999,,,,,,,37.5,2.5,37.5,2.5,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Randal Grichuk","NYY",42.184,157.338,145.056,33.1111,20.5705,6.86807,0.318217,5.35423,16.2534,18.0165,9.41386,0.244524,33.0038,1.49837,1.17382,0.196191,2.66118,0.411884,0.13678,0.228264,0.0598321,0.209764,0.285236,0.28015,0.390734,0.290543,0.670884,0.16247,2.70423,0.257314,,-0.179862,15.715,-2.87574,85.8164,-0.179862,-0.56,-2.810081273317337,-2.657626688480377,-0.00536012,999,,,,,,,137.1,3.264285714,137.1,3.264285714,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Joey Wiemer","WSN",32.835,112.349,101.521,21.0149,13.2421,4.33846,0.21593,3.21846,11.1295,12.0292,8.8815,0.249789,33.2453,1.14108,0.652432,0.153181,1.83349,1.91709,0.601057,0.207001,0.0790527,0.295911,0.267151,0.276637,0.349097,0.275209,0.625734,0.142096,4.17029,0.270835,,-0.0146621,9.82274,-3.45216,74.1326,-0.0146621,0.23,-3.4590893862769008,-0.3363262563943863,-0.00588676,999,,,,,,,86.4,2.618181818,86.4,2.618181818,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Leandro Cedeño","SDP",1.475,6.411,5.94101,1.42032,0.95872,0.290683,0.012445,0.158474,0.635683,0.767097,0.350975,0.029841,1.73876,0.0656827,0.0452379,0.00809509,0.117368,0.0174747,0.00688664,0.239071,0.0547457,0.271215,0.201853,0.286898,0.372213,0.285889,0.659111,0.133142,2.70892,0.308595,,-0.00820805,0.616105,-0.141404,80.4439,-0.00820805,0,-0.15680264122784138,-0.11777997761964798,-0.00627044,999,,,,,,,-0.4,-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,"Leandro Cedeno","sa873307",660681
"LaMonte Wade Jr.","CHW",37.854,123.765,105.368,22.4888,15.17,3.93263,0.497548,2.88863,12.7967,11.0411,15.0877,0.697021,26.8125,1.45709,0.965664,0.886547,1.90392,0.576463,0.219832,0.213431,0.121906,0.216641,0.562711,0.317661,0.342442,0.294534,0.660103,0.129011,3.40739,0.255769,,-0.179502,12.7627,-1.8611,87.1801,-0.179502,0,-2.0495666414499283,-2.273754358291626,-0.0065,999,,,,,,,107.9,2.839473684,107.9,2.839473684,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Vimael Machín","COL",4.917,16.186,14.7698,3.58879,2.59006,0.698515,0.0571929,0.243022,1.59707,1.59712,1.17103,0.0745357,2.98462,0.0858093,0.114519,0.0448193,0.338953,0.145281,0.0566578,0.242982,0.0723483,0.184395,0.392355,0.300203,0.347381,0.284186,0.647584,0.1044,3.72056,0.287026,,-0.0190502,1.53312,-0.379382,66.6088,-0.0190502,-0.02,-0.6596188675612211,0.0558796264231205,-0.00667354,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Jason Delay","BOS",4.281,13.06,12.0457,2.61606,1.95772,0.515303,0.0242524,0.118792,1.06487,1.07243,0.699066,0.00288717,2.87244,0.126223,0.0873486,0.0975099,0.253505,0.069433,0.0227269,0.217179,0.0535273,0.219942,0.24337,0.265572,0.29357,0.24898,0.559142,0.0763914,3.14508,0.273172,,-0.0137739,0.863724,-0.679416,51.8609,-0.0137739,0,-0.7547658002004027,0.23993240296840668,-0.00668401,999,,,,,,,10.7,2.675,10.7,2.675,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Spencer Jones","NYY",9.5,35.899,32.7839,6.8433,4.13909,1.32978,0.130341,1.2441,4.18715,3.74061,2.65397,0.0744337,13.8728,0.260947,0.162419,0.0377959,0.425773,0.932505,0.250604,0.20874,0.0739288,0.386441,0.191307,0.272111,0.371099,0.280287,0.64321,0.162359,5.565,0.314044,,0.0377976,3.28667,-0.955073,78.7514,0.0377976,0,-0.8612566217780113,-0.43981480598449707,-0.00670007,999,,,,,,,29.4,2.94,29.4,2.94,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Kameron Misner","KCR",13.881,51.241,45.7628,9.40103,5.8759,2.1147,0.269325,1.14111,5.6149,4.75362,4.6399,0.0608164,16.2689,0.373186,0.330136,0.134977,0.62256,1.45429,0.321203,0.20543,0.0905505,0.317498,0.285201,0.282043,0.338216,0.274657,0.620259,0.132786,5.86368,0.287974,,0.0878351,4.45705,-1.59747,70.7281,0.0878351,0.15,-1.6799986585974693,-0.14989814162254333,-0.00677972,999,,,,,,,36.5,2.607142857,36.5,2.607142857,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Christian Franklin","WSN",5.371,21.034,18.6712,4.20505,3.02868,0.780305,0.0634713,0.332592,2.12553,1.76424,1.92161,0.0157048,5.21029,0.251225,0.109073,0.0808801,0.437992,0.421096,0.147442,0.225216,0.0913573,0.247708,0.36881,0.304388,0.327246,0.28308,0.631634,0.10203,4.50221,0.292539,,-0.0103956,1.97343,-0.511897,79.5244,-0.0103956,0,-0.5208456264808774,-0.24865739047527313,-0.00713084,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Vinny Capra","BOS",3.924,10.582,9.66689,2.16098,1.57003,0.424013,0.0291141,0.137818,0.978008,0.919201,0.685322,0.0155717,2.37277,0.100026,0.0721134,0.0576507,0.19511,0.137313,0.0434339,0.223544,0.064763,0.224227,0.288828,0.279953,0.3162,0.264401,0.596153,0.0926562,4.20141,0.27989,,-0.00577104,0.832327,-0.418018,62.4835,-0.00577104,0,-0.47368192207068205,0.038881540298461914,-0.00722174,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Chad Wallach","ATH",4.786,12.651,11.5884,2.21276,1.4953,0.400049,0.0167326,0.30068,1.11995,1.1633,0.786937,0.000526788,4.11406,0.126891,0.0727012,0.0633177,0.214755,0.0331152,0.0120368,0.190947,0.0622035,0.325197,0.19128,0.248637,0.306196,0.246124,0.554834,0.11525,2.77441,0.263869,,-0.014207,0.807337,-0.687477,51.27,-0.014207,0,-0.7408045511692762,0.23241843283176422,-0.00746464,999,,,,,,,2.2,0.44,2.2,0.44,,,,,,,,,,,,,,,,,,,"Chad Wallach","17161",595453
"Sandy León","ATL",3.718,8.852,7.85077,1.38469,0.930925,0.235769,0.00701381,0.210984,0.75771,0.804057,0.675935,0.00373953,2.98047,0.0853024,0.0522973,0.0817252,0.144073,0.0262577,0.00767159,0.176377,0.0763596,0.3367,0.226789,0.247675,0.288817,0.240633,0.536492,0.112441,2.56121,0.249109,,-0.00903652,0.525437,-0.520495,49.9557,-0.00903652,0,-0.5340741090476513,0.16262492537498474,-0.00787203,999,,,,,,,0.6,0.15,0.6,0.15,,,,,,,,,,,,,,,,,,,"Sandy Leon","5273",506702
"Juan Yepez","TOR",8.602,26.239,23.9719,5.61267,3.73328,1.12722,0.0308467,0.721324,2.74114,2.91198,1.76837,0.0356785,4.4493,0.211295,0.235505,0.0519358,0.50178,0.136924,0.0392902,0.234135,0.0673948,0.169568,0.397449,0.289927,0.374003,0.289648,0.66393,0.139867,2.9391,0.256942,,-0.0261847,2.60169,-0.498647,84.6754,-0.0261847,0,-0.5001096744090319,-0.4820510149002075,-0.00808852,999,,,,,,,27.9,3.1,27.9,3.1,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Nelson Velázquez","STL",5.473,19.325,17.4858,3.94477,2.39092,0.796693,0.0683535,0.688804,2.13366,2.3251,1.50515,0.0680424,5.08983,0.171981,0.13887,0.0232051,0.267802,0.256554,0.0797022,0.225599,0.077886,0.263381,0.295717,0.291263,0.397156,0.298267,0.688419,0.171557,4.46466,0.274857,,-0.0077354,2.05137,-0.232026,92.0556,-0.0077354,-0.28,-0.18969429843127728,-0.5333796441555023,-0.00819794,999,,,,,,,23.7,4.74,23.7,4.74,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Patrick Wisdom","SEA",2.383,9.474,8.48034,1.53116,0.768564,0.279487,0.0385559,0.444557,1.06985,1.24495,0.81698,0.00529843,3.69799,0.103494,0.0498547,0.0220801,0.0830309,0.101166,0.0276369,0.180554,0.0862339,0.390331,0.220925,0.259414,0.379871,0.278542,0.639285,0.199316,4.79905,0.247651,,-0.0022001,0.853952,-0.265474,82.9524,-0.0022001,-0.03,-0.19255689484998584,-0.21387344412505627,-0.00822088,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Patrick Wisdom","13602",621550
"Justin Dean","CHC",13.594,22.424,20.3724,4.13923,3.12321,0.682126,0.0695791,0.264309,2.32174,1.52248,1.60689,0.000933735,6.97932,0.251145,0.120055,0.07349,0.366886,0.964093,0.241313,0.203178,0.0716594,0.311243,0.230236,0.268328,0.282413,0.248352,0.550741,0.0792351,5.94168,0.292472,,0.0611184,1.47157,-1.178,57.5065,0.0611184,0.03,-1.0682359337806702,0.23978394083678722,-0.00843056,999,,,,,,,13.2,0.942857142,13.2,0.942857142,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Jack Winkler","HOU",3.587,6.328,5.82957,1.17033,0.81822,0.243464,0.00612023,0.102528,0.6225,0.500031,0.381654,0.0048694,1.74408,0.0634345,0.035685,0.0176578,0.0915732,0.179675,0.0436692,0.200758,0.060312,0.275614,0.218828,0.255996,0.297384,0.246095,0.55338,0.0966263,4.96339,0.265713,,0.00974392,0.403681,-0.344021,54.6451,0.00974392,0,-0.32852612156420946,0.02325102873146534,-0.00894985,999,,,,,,,-0.4,-0.1,-0.4,-0.1,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Cristian Pache","NYM",3.131,9.757,8.89884,1.75497,1.19168,0.328521,0.0596292,0.175142,0.971445,0.755584,0.700045,0.00116528,3.06709,0.0672161,0.0481765,0.0427234,0.158409,0.146471,0.051599,0.197214,0.0717479,0.314347,0.228244,0.259642,0.306577,0.25182,0.566219,0.109363,5.3437,0.276931,,-0.00476106,0.667778,-0.485087,61.3912,-0.00476106,-0.01,-0.4512355262413621,0.03831789828836918,-0.00903418,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Braden Montgomery","CHW",31.764,125.415,114.119,25.5921,16.8989,5.22266,0.388691,3.0818,12.8811,12.1332,8.97553,0.45408,36.2452,1.33352,0.698895,0.287805,2.19353,1.46283,0.509945,0.224257,0.0715666,0.289002,0.247634,0.286917,0.357849,0.282342,0.644766,0.133592,4.09758,0.298184,,-0.0928859,11.6914,-3.12738,78.7813,-0.0928859,0,-3.229348547756672,-1.176444411277771,-0.00912755,999,,,,,,,103.4,3.23125,103.4,3.23125,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Oliver Dunn","CHW",3.962,11.624,10.4566,2.04791,1.37524,0.414855,0.0572621,0.200546,1.17674,0.852509,0.931046,0.0138297,3.86438,0.122343,0.0601622,0.053814,0.173287,0.274684,0.0828178,0.195848,0.0800969,0.332448,0.24093,0.268042,0.30401,0.255688,0.572052,0.108163,5.60157,0.286329,,0.00507965,0.832059,-0.541406,60.4205,0.00507965,0,-0.5371684795245528,0.04271017014980316,-0.00965616,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Sergio Alcántara","WSN",3.708,11.357,10.232,2.05727,1.53612,0.403381,0.0337521,0.0840158,0.87567,0.815062,0.945789,0.00872774,2.90833,0.0525626,0.0734792,0.0531844,0.210642,0.0683287,0.0272382,0.201063,0.0832781,0.256083,0.325199,0.270318,0.271717,0.245334,0.542035,0.0706542,3.26377,0.269824,,-0.0141629,0.717475,-0.624442,53.667,-0.0141629,-0.01,-0.6378241367638111,0.16166666708886623,-0.0100581,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Kristian Robinson","ARI",3.951,13.522,12.1477,2.61288,1.74204,0.497582,0.0488484,0.32441,1.52719,1.31905,1.16509,0.0297508,4.62879,0.116834,0.0708275,0.0215536,0.211728,0.353637,0.105445,0.215093,0.0861627,0.342315,0.251706,0.288495,0.344213,0.279713,0.632707,0.12912,5.38551,0.314985,,0.00777891,1.23169,-0.366044,76.2136,0.00777891,0,-0.3734300467185676,-0.18291667103767395,-0.0108929,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
"Ronny Simon","PIT",3.711,11.502,10.454,2.43717,1.7282,0.512861,0.0463673,0.149741,1.23725,0.943947,0.820296,0.0224627,2.24353,0.0678031,0.0840688,0.0758714,0.202527,0.357962,0.111369,0.233133,0.0713177,0.195056,0.365627,0.291023,0.334035,0.275898,0.625057,0.100901,5.28683,0.280846,,0.0088614,1.01205,-0.346995,72.7005,0.0088614,0,-0.3632927415892482,-0.12678571045398712,-0.0109888,999,,,,,,,7.1,1.775,7.1,1.775,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Michael Siani","LAD",10.305,26.509,23.7103,4.84523,3.55327,0.823952,0.128507,0.339496,3.01819,1.76171,2.0933,0.0516865,6.58676,0.209745,0.151723,0.343953,0.443259,1.01104,0.257433,0.204351,0.0789655,0.248473,0.317804,0.273199,0.292898,0.253721,0.566097,0.0885462,6.22886,0.266049,,0.0584637,1.85521,-1.27704,59.9013,0.0584637,0.05,-1.201382901519537,0.20902777090668678,-0.0112947,999,,,,,,,14.8,1.48,14.8,1.48,,,,,,,,,,,,,,,,,,,"Michael Siani","22557",672279
"Matt Koperniak","STL",9.567,37.483,34.5822,7.97051,5.80305,1.40808,0.0933993,0.665982,3.52083,3.49116,2.20473,0.04598,7.93819,0.337956,0.232557,0.125557,0.836691,0.368045,0.148433,0.23048,0.0588194,0.211781,0.277737,0.281422,0.334373,0.271369,0.615794,0.103892,3.57026,0.278686,,-0.041969,3.16027,-1.26863,73.6293,-0.041969,0,-1.213489569723606,-0.14763890206813812,-0.0116698,999,,,,,,,28.1,2.81,28.1,2.81,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"MJ Melendez","NYM",26.145,98.27,87.7696,17.6848,10.0669,4.16586,0.129391,3.3226,10.42,10.9994,9.08595,0.270806,27.2242,0.638194,0.667989,0.108233,1.22024,1.05875,0.41417,0.201491,0.092459,0.277034,0.333746,0.279222,0.365471,0.282247,0.644692,0.16398,3.46606,0.24809,,-0.0867267,9.15332,-2.45804,82.2346,-0.0867267,-0.02,-2.1558714136481285,-1.2304166741669178,-0.0119523,999,,,,,,,84.5,3.25,84.5,3.25,,,,,,,,,,,,,,,,,,,"MJ Melendez","22197",669004
"Weston Wilson","BAL",8.975,23.671,21.3467,4.38063,2.78931,0.798788,0.0735479,0.718983,2.66608,2.27983,1.95079,0.0568769,6.77328,0.139573,0.12839,0.105566,0.309164,0.636777,0.191412,0.205213,0.0824125,0.286143,0.288012,0.274596,0.350568,0.274502,0.625164,0.145354,5.20502,0.261867,,0.0171306,2.05597,-0.740943,75.0821,0.0171306,0,-0.6780543886125088,-0.26092371344566345,-0.0127134,999,,,,,,,21.6,2.4,21.6,2.4,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Connor Joe","SEA",10.1,27.773,24.5149,4.99122,3.42182,1.00805,0.150752,0.410587,2.83514,2.22371,2.71135,0.0116663,6.60349,0.354426,0.150073,0.0422203,0.449806,0.385625,0.135838,0.203599,0.0976254,0.237766,0.410594,0.290543,0.307263,0.269837,0.597806,0.103664,4.8462,0.259512,,-0.0212552,2.30706,-0.974533,76.9557,-0.0212552,0,-0.7755815647542477,-0.3061397671699524,-0.0128729,999,,,,,,,14.9,1.49,14.9,1.49,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Brett Wisely","ATL",13.915,48.252,43.787,9.32423,6.48042,2.0625,0.0775081,0.703799,4.52044,4.06226,3.33819,0.158088,11.5926,0.352123,0.35707,0.417668,0.72596,0.817347,0.296816,0.212945,0.0691823,0.240251,0.287959,0.272075,0.311809,0.258211,0.583884,0.0988631,4.22884,0.270677,,-0.0241822,3.55275,-2.14859,61.9967,-0.0241822,0.1,-2.1975356563925743,0.4578960910439491,-0.0137389,999,,,,,,,32.5,2.321428571,32.5,2.321428571,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Trey Mancini","LAA",2.891,9.51,8.60607,1.94247,1.3346,0.341881,0.0130419,0.252953,0.921606,0.97185,0.710638,0.0302541,2.43226,0.120056,0.059728,0.0135058,0.188945,0.0335963,0.0108207,0.22571,0.0747254,0.255758,0.292173,0.29202,0.356643,0.285107,0.648664,0.130934,2.50392,0.282501,,-0.0118068,0.907885,-0.215795,79.7651,-0.0118068,0,-0.2386130355298519,-0.22307099401950836,-0.0137472,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Ji Hwan Bae","NYM",9.651,25.17,22.715,5.22021,3.85364,1.08657,0.0602583,0.219747,2.79576,1.70899,2.00731,0.0665643,6.31215,0.18023,0.134312,0.133181,0.428765,1.15897,0.329658,0.229814,0.0797502,0.250781,0.318008,0.295875,0.311977,0.271369,0.607851,0.0821627,5.57681,0.30645,,0.0573517,2.12214,-0.851889,74.7825,0.0573517,0,-0.6949296183884144,-0.2774471044540405,-0.0138086,999,,,,,,,15.8,1.58,15.8,1.58,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Gabriel Rincones Jr.","PHI",10.523,40.229,35.947,7.75471,4.97749,1.64846,0.0971482,1.03161,4.42497,4.05171,3.56362,0.184204,10.8059,0.460354,0.205328,0.0526972,0.622213,0.95399,0.292093,0.215726,0.0885834,0.268609,0.329786,0.293175,0.353084,0.284581,0.646259,0.137358,4.91778,0.276502,,0.0129719,3.82333,-0.930033,78.9216,0.0129719,0,-0.9920395240187645,-0.48717591166496277,-0.0144042,999,,,,,,,37.9,3.445454545,37.9,3.445454545,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
